Binder Name,Binder Type,Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency,Added
Main,binder,Generous Gift,MH1,Modern Horizons,11,normal,uncommon,1,44923,983f4711-20a8-4023-8201-9a74deab10be,1.58,false,false,near_mint,en,USD,2026-05-20T02:39:21.248Z
Main,binder,"Fear, Fire, Foes!",LTR,The Lord of the Rings: Tales of Middle-earth,125,foil,uncommon,1,82995,37be98a4-0cba-46b4-be93-a9805fe77160,0.18,false,false,near_mint,en,USD,2026-05-20T17:03:40.198Z
Main,binder,Samwise Gamgee,LTR,The Lord of the Rings: Tales of Middle-earth,222,normal,rare,1,83352,a1b6f13e-63d0-46bf-aa57-23c2dbdf62dd,1.84,false,false,near_mint,en,USD,2026-05-20T17:03:40.199Z
Main,binder,Shadow Summoning,LTR,The Lord of the Rings: Tales of Middle-earth,226,normal,uncommon,1,83619,ec0984b2-bed6-41b1-9087-2cfd16749037,0.27,false,false,near_mint,en,USD,2026-05-20T17:03:40.202Z
Main,binder,"Théoden, King of Rohan",LTR,The Lord of the Rings: Tales of Middle-earth,233,normal,uncommon,1,83654,f6dcd1ca-4943-46e4-bb5d-c14949e21e23,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.203Z
Main,binder,"Gollum, Patient Plotter",LTR,The Lord of the Rings: Tales of Middle-earth,309,normal,uncommon,1,83375,a881aa61-fc7c-4ffb-a129-f75be8b2e498,0.22,false,false,near_mint,en,USD,2026-05-20T17:03:40.210Z
Main,binder,Olog-hai Crusher,LTR,The Lord of the Rings: Tales of Middle-earth,140,normal,common,1,83476,c33bf593-62e0-491a-a31a-328bce6d8735,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.214Z
Main,binder,Easterling Vanguard,LTR,The Lord of the Rings: Tales of Middle-earth,83,normal,common,1,83607,e860dd40-07c5-47c3-92a8-1ee95a953c2f,0.14,false,false,near_mint,en,USD,2026-05-20T17:03:40.215Z
Main,binder,Haradrim Spearmaster,LTR,The Lord of the Rings: Tales of Middle-earth,135,normal,common,1,83118,6050cf98-cdce-4825-9ab8-2294a2b63faf,0.09,false,false,near_mint,en,USD,2026-05-20T17:03:40.216Z
Main,binder,Ithilien Kingfisher,LTR,The Lord of the Rings: Tales of Middle-earth,58,normal,common,1,83158,68c29762-6859-4564-9e1d-a87fa63b951a,0.08,false,false,near_mint,en,USD,2026-05-20T17:03:40.217Z
Main,binder,Rivendell,LTR,The Lord of the Rings: Tales of Middle-earth,259,normal,rare,1,83443,bacd500c-1389-4314-a53e-0ad510d6fb79,1.87,false,false,near_mint,en,USD,2026-05-20T17:03:40.220Z
Main,binder,Stern Scolding,LTR,The Lord of the Rings: Tales of Middle-earth,71,normal,uncommon,1,83012,3ca1e1de-b916-445f-b3b2-0f4d0cc7ceeb,0.29,false,false,near_mint,en,USD,2026-05-20T17:03:40.222Z
Main,binder,You Cannot Pass!,LTR,The Lord of the Rings: Tales of Middle-earth,38,normal,uncommon,1,82859,116d4030-acd2-4aa2-8254-aaaff1264459,0.19,false,false,near_mint,en,USD,2026-05-20T17:03:40.223Z
Main,binder,Lost to Legend,LTR,The Lord of the Rings: Tales of Middle-earth,22,normal,uncommon,1,83480,c4e40481-aeaa-4b3d-a020-e9b6d7c11992,0.18,false,false,near_mint,en,USD,2026-05-20T17:03:40.224Z
Main,binder,Shire Terrace,LTR,The Lord of the Rings: Tales of Middle-earth,261,normal,common,1,82936,25932483-58cd-4ae5-82bf-ab455177d117,0.32,false,false,near_mint,en,USD,2026-05-20T17:03:40.225Z
Main,binder,Gimli's Fury,LTR,The Lord of the Rings: Tales of Middle-earth,131,normal,common,1,83627,efde011d-8732-49b3-9204-8b114a3d81ba,0.18,false,false,near_mint,en,USD,2026-05-20T17:03:40.226Z
Main,binder,Brandywine Farmer,LTR,The Lord of the Rings: Tales of Middle-earth,155,normal,common,1,82904,1c24b5fa-506d-4eaf-881b-bc282c74a16c,0.25,false,false,near_mint,en,USD,2026-05-20T17:03:40.228Z
Main,binder,Took Reaper,LTR,The Lord of the Rings: Tales of Middle-earth,35,normal,common,1,82913,1da7fc15-f894-496e-ba18-a02d42e9bedc,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.229Z
Main,binder,Island,LTR,The Lord of the Rings: Tales of Middle-earth,264,normal,common,1,83451,bbeca27a-6c5b-40b9-83a4-a3a2096ff6f8,0.18,false,false,near_mint,en,USD,2026-05-20T17:03:40.230Z
Main,binder,Warbeast of Gorgoroth,LTR,The Lord of the Rings: Tales of Middle-earth,152,foil,common,1,83112,5eeecb9e-fbde-429b-b3da-18a4dbadf6de,0.3,false,false,near_mint,en,USD,2026-05-20T17:03:40.231Z
Main,binder,"Elrond, Master of Healing",LTR,The Lord of the Rings: Tales of Middle-earth,200,normal,rare,1,83530,d26ffb2c-f7a5-4a4f-9b99-c8de9dfd49da,0.27,false,false,near_mint,en,USD,2026-05-20T17:03:40.232Z
Main,binder,Escape from Orthanc,LTR,The Lord of the Rings: Tales of Middle-earth,12,normal,common,1,83644,f4ff3330-dcca-4435-87e7-871be91a68b0,0.14,false,false,near_mint,en,USD,2026-05-20T17:03:40.238Z
Main,binder,Swamp,LTR,The Lord of the Rings: Tales of Middle-earth,277,normal,common,1,83535,d412d727-4fe8-4c21-a2cb-609395935dd8,1.13,false,false,near_mint,en,USD,2026-05-20T17:03:40.242Z
Main,binder,Mirkwood Bats,LTR,The Lord of the Rings: Tales of Middle-earth,95,foil,common,1,82881,15f035df-784a-4dc8-b7f5-77139a4e6e99,2.81,false,false,near_mint,en,USD,2026-05-20T17:03:40.243Z
Main,binder,Sauron's Ransom,LTR,The Lord of the Rings: Tales of Middle-earth,225,normal,rare,1,83170,6b98850c-ad69-42da-b91a-8dc5e226c444,0.58,false,false,near_mint,en,USD,2026-05-20T17:03:40.244Z
Main,binder,Pippin's Bravery,LTR,The Lord of the Rings: Tales of Middle-earth,414,normal,common,1,82841,08dc9616-83e5-451f-aaa8-d0c81802fa13,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.245Z
Main,binder,Rohirrim Lancer,LTR,The Lord of the Rings: Tales of Middle-earth,146,normal,common,1,82963,2f506f9f-4c0d-44e8-9f81-8403d808d0e4,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.249Z
Main,binder,Relentless Rohirrim,LTR,The Lord of the Rings: Tales of Middle-earth,144,normal,common,1,82924,21b7606a-6a4c-4bf0-b311-1883383161d2,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.250Z
Main,binder,Rally at the Hornburg,LTR,The Lord of the Rings: Tales of Middle-earth,142,normal,common,1,83622,ee7292f7-1c7e-449c-9c52-7584d6a14c2c,0.37,false,false,near_mint,en,USD,2026-05-20T17:03:40.251Z
Main,binder,Lórien Revealed,LTR,The Lord of the Rings: Tales of Middle-earth,60,foil,common,1,82850,0ce44270-a684-4489-9077-521456e6dfaa,4.07,false,false,near_mint,en,USD,2026-05-20T17:03:40.255Z
Main,binder,The Battle of Bywater,LTR,The Lord of the Rings: Tales of Middle-earth,2,normal,rare,1,83335,9bae7a4d-9117-43c5-a048-80a0ddadc034,3.43,false,false,near_mint,en,USD,2026-05-20T17:03:40.256Z
Main,binder,Isolation at Orthanc,LTR,The Lord of the Rings: Tales of Middle-earth,57,normal,common,1,83084,54b9c323-ac9b-4864-bd57-81b557f44114,0.18,false,false,near_mint,en,USD,2026-05-20T17:03:40.262Z
Main,binder,Errand-Rider of Gondor,LTR,The Lord of the Rings: Tales of Middle-earth,11,normal,common,1,83534,d3f990e7-54a3-4893-8510-645b2065447b,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.264Z
Main,binder,Stalwarts of Osgiliath,LTR,The Lord of the Rings: Tales of Middle-earth,33,normal,common,1,82955,2acb8240-8e0e-4adf-a884-4986c116e704,0.15,false,false,near_mint,en,USD,2026-05-20T17:03:40.265Z
Main,binder,Plains,LTR,The Lord of the Rings: Tales of Middle-earth,263,normal,common,1,83106,5bb495cc-9908-455e-bec9-3993d595f4f9,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.266Z
Main,binder,"Éowyn, Fearless Knight",LTR,The Lord of the Rings: Tales of Middle-earth,201,normal,rare,1,83391,adffb389-c9a3-41c4-b078-292a2bcf870d,1.46,false,false,near_mint,en,USD,2026-05-20T17:03:40.267Z
Main,binder,"Grond, the Gatebreaker",LTR,The Lord of the Rings: Tales of Middle-earth,89,normal,uncommon,1,83056,4bc61b28-afdd-4de9-829b-ffe5ca7c7f19,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.268Z
Main,binder,Goblin Fireleaper,LTR,The Lord of the Rings: Tales of Middle-earth,133,normal,uncommon,1,83620,ec120dae-8c40-4053-9341-1f7774464634,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.269Z
Main,binder,"Fear, Fire, Foes!",LTR,The Lord of the Rings: Tales of Middle-earth,125,normal,uncommon,1,82995,37be98a4-0cba-46b4-be93-a9805fe77160,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.270Z
Main,binder,Gríma Wormtongue,LTR,The Lord of the Rings: Tales of Middle-earth,88,normal,uncommon,1,83283,8e3bd86b-e8ca-4885-a823-78fb967e6caf,0.25,false,false,near_mint,en,USD,2026-05-20T17:03:40.271Z
Main,binder,Ioreth of the Healing House,LTR,The Lord of the Rings: Tales of Middle-earth,56,normal,uncommon,1,82827,03ab74cd-978a-49eb-9d38-bc8b472b3cef,0.33,false,false,near_mint,en,USD,2026-05-20T17:03:40.272Z
Main,binder,Nimble Hobbit,LTR,The Lord of the Rings: Tales of Middle-earth,23,normal,common,1,83479,c4cd0756-7bf3-4cb6-9687-1f9346b0bb92,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.273Z
Main,binder,Eastfarthing Farmer,LTR,The Lord of the Rings: Tales of Middle-earth,8,normal,common,1,82944,26bb65ba-d605-4b79-a700-4a08ec5a90b4,0.18,false,false,near_mint,en,USD,2026-05-20T17:03:40.274Z
Main,binder,East-Mark Cavalier,LTR,The Lord of the Rings: Tales of Middle-earth,9,normal,common,1,83337,9be412c0-45d4-4856-a8cf-63a5a822dc5c,0.11,false,false,near_mint,en,USD,2026-05-20T17:03:40.275Z
Main,binder,Island,LTR,The Lord of the Rings: Tales of Middle-earth,265,foil,common,1,83150,671516eb-b088-4a15-aec9-1781ca016e11,0.23,false,false,near_mint,en,USD,2026-05-20T17:03:40.276Z
Main,binder,"Legolas, Counter of Kills",LTR,The Lord of the Rings: Tales of Middle-earth,324,normal,uncommon,1,82970,30fe0cb4-71f0-4acb-af1a-a48775826487,0.23,false,false,near_mint,en,USD,2026-05-20T17:03:40.277Z
Main,binder,Shadow Summoning,LTR,The Lord of the Rings: Tales of Middle-earth,226,foil,uncommon,1,83619,ec0984b2-bed6-41b1-9087-2cfd16749037,0.27,false,false,near_mint,en,USD,2026-05-20T17:03:40.278Z
Main,binder,Fall of Cair Andros,LTR,The Lord of the Rings: Tales of Middle-earth,124,normal,rare,1,82985,354b4623-50a0-41f1-ad1e-7dd6ac3852df,0.36,false,false,near_mint,en,USD,2026-05-20T17:03:40.279Z
Main,binder,Forest,LTR,The Lord of the Rings: Tales of Middle-earth,271,foil,common,1,82833,07264de1-4322-4adb-8f08-c0aa236747c7,0.27,false,false,near_mint,en,USD,2026-05-20T17:03:40.288Z
Main,binder,The Grey Havens,LTR,The Lord of the Rings: Tales of Middle-earth,443,normal,uncommon,1,83319,9714aa30-1db2-4670-9a0b-72acfc3f703c,0.31,false,false,near_mint,en,USD,2026-05-20T17:03:40.289Z
Main,binder,Galadriel of Lothlórien,LTR,The Lord of the Rings: Tales of Middle-earth,206,normal,rare,1,83373,a6e5c3b3-9a70-4a1c-bfb3-db27e51c4b8d,0.3,false,false,near_mint,en,USD,2026-05-20T17:03:40.291Z
Main,binder,"Strider, Ranger of the North",LTR,The Lord of the Rings: Tales of Middle-earth,232,normal,uncommon,1,83081,54461d61-a745-467f-9fbe-b5e7a8edbdbf,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.292Z
Main,binder,"Éowyn, Lady of Rohan",LTR,The Lord of the Rings: Tales of Middle-earth,10,normal,uncommon,1,83594,e59710c4-24de-419e-a8a0-e8392d450c23,0.26,false,false,near_mint,en,USD,2026-05-20T17:03:40.293Z
Main,binder,Reprieve,LTR,The Lord of the Rings: Tales of Middle-earth,26,normal,uncommon,1,82902,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,1.31,false,false,near_mint,en,USD,2026-05-20T17:03:40.294Z
Main,binder,Mirrormere Guardian,LTR,The Lord of the Rings: Tales of Middle-earth,179,normal,common,1,83244,8315d7cc-fc2c-45b1-8340-11ff2af3beb5,0.15,false,false,near_mint,en,USD,2026-05-20T17:03:40.295Z
Main,binder,Enraged Huorn,LTR,The Lord of the Rings: Tales of Middle-earth,162,normal,common,1,83383,a9b48836-6d37-46eb-8c41-a3eeecc72ae1,0.18,false,false,near_mint,en,USD,2026-05-20T17:03:40.296Z
Main,binder,Sam's Desperate Rescue,LTR,The Lord of the Rings: Tales of Middle-earth,105,normal,common,1,83456,bdd4d735-8cda-47c1-865b-48b51ac8f666,0.26,false,false,near_mint,en,USD,2026-05-20T17:03:40.297Z
Main,binder,Dúnedain Blade,LTR,The Lord of the Rings: Tales of Middle-earth,6,normal,common,1,83014,3d5f92bf-e4e7-487a-834c-964fdd6ad674,0.15,false,false,near_mint,en,USD,2026-05-20T17:03:40.298Z
Main,binder,Improvised Club,LTR,The Lord of the Rings: Tales of Middle-earth,137,normal,common,1,83432,b8397d13-eeaf-4b4e-b3cd-9a9ac231873a,0.07,false,false,near_mint,en,USD,2026-05-20T17:03:40.299Z
Main,binder,"Gothmog, Morgul Lieutenant",LTR,The Lord of the Rings: Tales of Middle-earth,429,normal,uncommon,1,83055,4b9af0ce-db08-4ccf-a9f3-b7c1eea14423,0.3,false,false,near_mint,en,USD,2026-05-20T17:03:40.301Z
Main,binder,Protector of Gondor,LTR,The Lord of the Rings: Tales of Middle-earth,25,foil,common,1,83256,85708748-40ca-4066-a287-7a6a189ff3df,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.302Z
Main,binder,Oliphaunt,LTR,The Lord of the Rings: Tales of Middle-earth,426,normal,common,1,83667,fa65958a-f601-472e-a9b6-42650b97fa44,0.31,false,false,near_mint,en,USD,2026-05-20T17:03:40.303Z
Main,binder,Éomer of the Riddermark,LTR,The Lord of the Rings: Tales of Middle-earth,121,normal,uncommon,1,83552,d920fcaf-4988-4186-962d-cdda25d79e7b,0.13,false,false,near_mint,en,USD,2026-05-20T17:03:40.304Z
Main,binder,"Erkenbrand, Lord of Westfold",LTR,The Lord of the Rings: Tales of Middle-earth,123,normal,uncommon,1,82999,38f81e68-cddd-47f4-b1d1-a297c3298c25,0.18,false,false,near_mint,en,USD,2026-05-20T17:03:40.305Z
Main,binder,Prince Imrahil the Fair,LTR,The Lord of the Rings: Tales of Middle-earth,219,normal,uncommon,1,83216,7d486def-7c3f-41e9-bb28-4582450a7b9e,0.19,false,false,near_mint,en,USD,2026-05-20T17:03:40.306Z
Main,binder,Bag End Porter,LTR,The Lord of the Rings: Tales of Middle-earth,153,normal,common,1,83427,b7557170-39a2-49df-823e-958c3eb34801,0.11,false,false,near_mint,en,USD,2026-05-20T17:03:40.307Z
Main,binder,Westfold Rider,LTR,The Lord of the Rings: Tales of Middle-earth,37,normal,common,1,83187,71ed2e4b-c732-472a-a589-f1f53086d9ee,0.11,false,false,near_mint,en,USD,2026-05-20T17:03:40.308Z
Main,binder,Esquire of the King,LTR,The Lord of the Rings: Tales of Middle-earth,13,normal,common,1,83503,caa6dded-ab08-43d0-b2fb-008854582cba,0.13,false,false,near_mint,en,USD,2026-05-20T17:03:40.309Z
Main,binder,Knights of Dol Amroth,LTR,The Lord of the Rings: Tales of Middle-earth,59,normal,common,1,83146,661338ff-a192-4007-a144-63d00f2e9ecb,0.14,false,false,near_mint,en,USD,2026-05-20T17:03:40.310Z
Main,binder,"Fangorn, Tree Shepherd",LTR,The Lord of the Rings: Tales of Middle-earth,166,normal,rare,1,82855,0fb0f946-2127-4aa3-88ac-9bd2e94d8983,0.43,false,false,near_mint,en,USD,2026-05-20T17:03:40.311Z
Main,binder,"Faramir, Field Commander",LTR,The Lord of the Rings: Tales of Middle-earth,14,normal,uncommon,1,82889,17c2250a-9af1-40de-9f09-7e8c7daec520,0.16,false,false,near_mint,en,USD,2026-05-20T17:03:40.316Z
Main,binder,Dúnedain Rangers,LTR,The Lord of the Rings: Tales of Middle-earth,159,normal,uncommon,1,83133,630e1e36-2f5d-44d4-9ff2-19ae75295016,0.24,false,false,near_mint,en,USD,2026-05-20T17:03:40.317Z
Main,binder,Lash of the Balrog,LTR,The Lord of the Rings: Tales of Middle-earth,92,normal,common,1,83236,812fee97-e145-4458-b495-bc6ad227335b,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.318Z
Main,binder,Nasty End,LTR,The Lord of the Rings: Tales of Middle-earth,99,normal,common,1,83477,c34f88d7-15a1-434f-88d7-3d4fcf406d54,0.13,false,false,near_mint,en,USD,2026-05-20T17:03:40.319Z
Main,binder,Cirith Ungol Patrol,LTR,The Lord of the Rings: Tales of Middle-earth,80,normal,common,1,83215,7cd03837-37cc-4f6c-8e22-e3b0ff635462,0.14,false,false,near_mint,en,USD,2026-05-20T17:03:40.320Z
Main,binder,Plains,LTR,The Lord of the Rings: Tales of Middle-earth,262,normal,common,1,83656,f724ae86-b968-4f49-8267-c2c34c22f1b6,0.16,false,false,near_mint,en,USD,2026-05-20T17:03:40.321Z
Main,binder,Shelob's Ambush,LTR,The Lord of the Rings: Tales of Middle-earth,108,foil,common,1,82941,25e69fa8-7339-4bfa-8e35-9cbfe0001d8b,0.23,false,false,near_mint,en,USD,2026-05-20T17:03:40.323Z
Main,binder,King of the Oathbreakers,LTR,The Lord of the Rings: Tales of Middle-earth,211,normal,rare,1,83509,cc857755-62e6-4d29-95f5-82f5d4bde522,0.25,false,false,near_mint,en,USD,2026-05-20T17:03:40.324Z
Main,binder,Forest,LTR,The Lord of the Rings: Tales of Middle-earth,271,normal,common,1,82833,07264de1-4322-4adb-8f08-c0aa236747c7,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.333Z
Main,binder,Ringwraiths,LTR,The Lord of the Rings: Tales of Middle-earth,284,normal,rare,1,82953,2a8495c3-96cf-40ab-b68a-1b5711b7659e,2.92,false,false,near_mint,en,USD,2026-05-20T17:03:40.334Z
Main,binder,Oath of the Grey Host,LTR,The Lord of the Rings: Tales of Middle-earth,101,foil,uncommon,1,83165,6a780abd-f276-40d3-b2af-d2e47d858d3d,0.21,false,false,near_mint,en,USD,2026-05-20T17:03:40.335Z
Main,binder,Lobelia Sackville-Baggins,LTR,The Lord of the Rings: Tales of Middle-earth,93,normal,rare,1,83263,87500b92-3d68-42f3-afa9-f8206b2ebcbb,0.26,false,false,near_mint,en,USD,2026-05-20T17:03:40.336Z
Main,binder,Shortcut to Mushrooms,LTR,The Lord of the Rings: Tales of Middle-earth,187,normal,uncommon,1,82870,13bc14f9-c90c-499d-9024-3182d78e0a88,0.21,false,false,near_mint,en,USD,2026-05-20T17:03:40.337Z
Main,binder,Ringsight,LTR,The Lord of the Rings: Tales of Middle-earth,220,normal,uncommon,1,82992,3700a65c-6f54-4d56-9c6f-8364c45a058c,0.41,false,false,near_mint,en,USD,2026-05-20T17:03:40.338Z
Main,binder,Fiery Inscription,LTR,The Lord of the Rings: Tales of Middle-earth,126,normal,uncommon,1,83276,8c321159-43e5-40fc-9f0c-4ecc4f6cfd20,0.42,false,false,near_mint,en,USD,2026-05-20T17:03:40.339Z
Main,binder,"Now for Wrath, Now for Ruin!",LTR,The Lord of the Rings: Tales of Middle-earth,24,normal,common,1,83475,c2e2c80d-7581-46ba-8237-7886b91c19b3,0.16,false,false,near_mint,en,USD,2026-05-20T17:03:40.340Z
Main,binder,Breaking of the Fellowship,LTR,The Lord of the Rings: Tales of Middle-earth,117,normal,common,1,82865,130f60d0-4fac-4e4e-a938-58f3b96e5335,0.14,false,false,near_mint,en,USD,2026-05-20T17:03:40.341Z
Main,binder,Glorious Gale,LTR,The Lord of the Rings: Tales of Middle-earth,51,normal,common,1,83178,6e1057de-5710-415c-9a51-1d8bd86021a3,0.27,false,false,near_mint,en,USD,2026-05-20T17:03:40.342Z
Main,binder,Shelob's Ambush,LTR,The Lord of the Rings: Tales of Middle-earth,108,normal,common,1,82941,25e69fa8-7339-4bfa-8e35-9cbfe0001d8b,0.19,false,false,near_mint,en,USD,2026-05-20T17:03:40.343Z
Main,binder,Hobbit's Sting,LTR,The Lord of the Rings: Tales of Middle-earth,20,normal,common,1,82820,019eab42-9e0c-4958-ac97-74d3db5580f3,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.344Z
Main,binder,"Éomer, Marshal of Rohan",LTR,The Lord of the Rings: Tales of Middle-earth,120,normal,rare,1,82845,0bd31ce9-9551-4efe-8bd2-b97d8efbf75e,0.36,false,false,near_mint,en,USD,2026-05-20T17:03:40.348Z
Main,binder,Peregrin Took,LTR,The Lord of the Rings: Tales of Middle-earth,315,normal,uncommon,1,83673,fbbdd288-83ec-4be9-b55f-17771fd5ecc4,0.3,false,false,near_mint,en,USD,2026-05-20T17:03:40.349Z
Main,binder,Fire of Orthanc,LTR,The Lord of the Rings: Tales of Middle-earth,127,normal,common,1,83332,9b5871c5-bb94-4803-93ba-cd1a630b00d6,0.13,false,false,near_mint,en,USD,2026-05-20T17:03:40.353Z
Main,binder,Cast into the Fire,LTR,The Lord of the Rings: Tales of Middle-earth,118,normal,common,1,82962,2ef878cb-27b6-47d8-ad11-bd20529b0e7e,0.91,false,false,near_mint,en,USD,2026-05-20T17:03:40.354Z
Main,binder,Smite the Deathless,LTR,The Lord of the Rings: Tales of Middle-earth,148,normal,common,1,83271,8b716fcc-c4cc-4987-be82-2897a9888d23,0.22,false,false,near_mint,en,USD,2026-05-20T17:03:40.355Z
Main,binder,Inherited Envelope,LTR,The Lord of the Rings: Tales of Middle-earth,242,normal,common,1,83418,b590d028-ea6a-4550-b5e2-ba328a81bbc0,0.26,false,false,near_mint,en,USD,2026-05-20T17:03:40.356Z
Main,binder,Assault on Osgiliath,LTR,The Lord of the Rings: Tales of Middle-earth,285,normal,rare,1,82934,2549b70a-6bd0-4c9b-96b7-4ab775a30cd3,0.6,false,false,near_mint,en,USD,2026-05-20T17:03:40.358Z
Main,binder,Nimrodel Watcher,LTR,The Lord of the Rings: Tales of Middle-earth,63,foil,common,1,83473,c253ee40-41c9-4cb5-a1a3-94b0aaed09d4,0.12,false,false,near_mint,en,USD,2026-05-20T17:03:40.359Z
Main,binder,Elven Chorus,LTR,The Lord of the Rings: Tales of Middle-earth,160,normal,rare,1,83125,616cfb94-3faf-44fe-bf04-e90643765e48,4.31,false,false,near_mint,en,USD,2026-05-20T17:03:40.360Z
Main,binder,The Mouth of Sauron,LTR,The Lord of the Rings: Tales of Middle-earth,216,normal,uncommon,1,83201,76a88814-aa30-4297-b338-3d851bfe7256,0.2,false,false,near_mint,en,USD,2026-05-20T17:03:40.361Z
Main,binder,Uglúk of the White Hand,LTR,The Lord of the Rings: Tales of Middle-earth,235,normal,uncommon,1,83610,e914c7fc-be3c-4346-bf37-6e10f4998204,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.362Z
Main,binder,Gorbag of Minas Morgul,LTR,The Lord of the Rings: Tales of Middle-earth,86,normal,uncommon,1,83097,58aafdb6-1c8c-4fc4-a52e-3e601be7fb0c,0.19,false,false,near_mint,en,USD,2026-05-20T17:03:40.363Z
Main,binder,Frodo Baggins,LTR,The Lord of the Rings: Tales of Middle-earth,205,normal,uncommon,1,83576,de1c0399-9db8-4901-b72e-0010eb9b92b0,0.17,false,false,near_mint,en,USD,2026-05-20T17:03:40.365Z
Main,binder,Bombadil's Song,LTR,The Lord of the Rings: Tales of Middle-earth,154,normal,common,1,83137,6391699e-987a-499f-9fec-96f2362760b9,0.14,false,false,near_mint,en,USD,2026-05-20T17:03:40.366Z
Main,binder,Slip On the Ring,LTR,The Lord of the Rings: Tales of Middle-earth,31,normal,common,1,82961,2e20c2b8-ffe3-4d14-8588-f89719358e3d,0.26,false,false,near_mint,en,USD,2026-05-20T17:03:40.367Z
Main,binder,Birthday Escape,LTR,The Lord of the Rings: Tales of Middle-earth,43,normal,common,1,83034,42db2313-b13d-4292-bef2-bf86f989d32f,0.31,false,false,near_mint,en,USD,2026-05-20T17:03:40.368Z
